regNum,signDate,price,fz,regionCode,customer_name,customer_inn,customer_kpp,supplier_name,supplier_inn,supplier_kpp,OKEI_code,OKEI_name,product_name,OKPD/OKDP_code,OKPD/OKDP_name,product_sum,product_price,product_quantity,link
1220902109115000033,2015-05-27 00:00:00,1187366.33,44,22,"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ИСПРАВИТЕЛЬНАЯ КОЛОНИЯ № 5 УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПО АЛТАЙСКОМУ КРАЮ""",2209021091,220901001,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗОЛОТАЯ НИВА АЛТАЯ""",2221214565,222101001,796,ШТ,Пшеница продовольственная яровая,01.11.12.141,Зерно яровой мягкой пшеницы,11873.99,11873.99,1.0,http://clearspending.ru/contract/1220902109115000033
1362701379815000034,2015-05-28 00:00:00,2464000.0,44,36,"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ИСПРАВИТЕЛЬНАЯ КОЛОНИЯ №8 УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПО ВОРОНЕЖСКОЙ ОБЛАСТИ""",3627013798,362701001,ИП Кравцов Константин Геннадьевич,362700131915,,168,Т,Пшеница продовольственная 3 класс,01.11.12.141,Зерно яровой мягкой пшеницы,2464000.0,11200.0,220.0,http://clearspending.ru/contract/1362701379815000034
1712801276415000021,2015-06-16 00:00:00,340550.0,44,71,"федеральное казенное учреждение ""Колония-поселение № 8 Управления Федеральной службы исполнения наказаний по Тульской области""",7128012764,712801001,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПАРТНЁР""",7130506136,713001001,166,КГ,Пшеница фуражная,01.11.12.141,Зерно яровой мягкой пшеницы,340550.0,9.73,35000.0,http://clearspending.ru/contract/1712801276415000021
1543910062815000006,2015-05-19 00:00:00,1725000.0,44,54,"федеральное казенное учреждение ""Исправительная колония № 13 Главного управления Федеральной службы исполнения наказаний по Новосибирской области""",5439100628,543901001,ИП глава крестьянского фермерского хозяйства Грибков Сергей Павлович,542305042985,,166,КГ,Пшеница 3 класса ГОСТ Р 52554-2006,01.11.12.141,Зерно яровой мягкой пшеницы,1725000.0,11.5,150000.0,http://clearspending.ru/contract/1543910062815000006
1753200122315000040,2015-06-01 00:00:00,300000.0,44,75,"федеральное казенное учреждение ""Исправительная колония № 5 Управления Федеральной службы исполнения наказаний по Забайкальскому краю""",7532001223,753401001,"Общество с ограниченной ответственностью ""Аграрные технологии""",7536120278,753601001,166,КГ,"Пшеница. Соответствующая требованиям ГОСТ 54078-2010 для производства комбикорма. Поставляемая пшеница  должна быть в здоровом, не греющемся состоянии, иметь свойственный здоровому зерну  запах (без затхлого, солодового, плесневого, постороннего запахов), с нормальным, свойственным здоровому зерну данного типа цветом, где преобладают желтые и желтобокие зерна, влажность не более 19%. Сорная примесь не более 5%. Зараженность вредителями не допускается.",01.11.12.141,Зерно яровой мягкой пшеницы,300000.0,10.0,30000.0,http://clearspending.ru/contract/1753200122315000040
1550404594815000173,2015-06-22 00:00:00,291200.0,44,55,"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ИСПРАВИТЕЛЬНАЯ КОЛОНИЯ № 6 УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПО ОМСКОЙ ОБЛАСТИ""",5504045948,550401001,ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ  «СЕЛЬХОЗПРОМ»,5507086445,550701001,168,Т,пшеница фуражная,01.11.12.141,Зерно яровой мягкой пшеницы,291200.0,9100.0,32.0,http://clearspending.ru/contract/1550404594815000173
1380105187715000105,2015-06-08 00:00:00,96000.0,44,38,"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ИСПРАВИТЕЛЬНАЯ КОЛОНИЯ № 15 ГЛАВНОГО УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПО ИРКУТСКОЙ ОБЛАСТИ""",3801051877,380101001,"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ КООПЕРАТИВ ""НИВА""",8503004038,850301001,166,КГ,зерно пшеницы,01.11.12.141,Зерно яровой мягкой пшеницы,96000.0,12.0,8000.0,http://clearspending.ru/contract/1380105187715000105
1312600775415000028,2015-06-19 00:00:00,16000.0,44,31,"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ИСПРАВИТЕЛЬНАЯ КОЛОНИЯ № 6 УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПО БЕЛГОРОДСКОЙ ОБЛАСТИ""",3126007754,312601001,ИП Гладун Александр Иванович,312600004904,,166,КГ,пшеница для корма птицы,01.11.12.141,Зерно яровой мягкой пшеницы,16000.0,8.0,2000.0,http://clearspending.ru/contract/1312600775415000028
1380105187715000100,2015-05-29 00:00:00,1860000.0,44,38,"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ИСПРАВИТЕЛЬНАЯ КОЛОНИЯ № 15 ГЛАВНОГО УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПО ИРКУТСКОЙ ОБЛАСТИ""",3801051877,380101001,"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ КООПЕРАТИВ ""НИВА""",8503004038,850301001,166,КГ,зерно пшеницы,01.11.12.141,Зерно яровой мягкой пшеницы,1860000.0,12.0,155000.0,http://clearspending.ru/contract/1380105187715000100
1235603754315000044,2015-06-16 00:00:00,1798600.0,44,23,"федеральное казенное учреждение ""Исправительная колония № 2 Управления Федеральной службы исполнения наказаний по Краснодарскому краю""",2356037543,235601001,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ТОРГОВАЯ ПРОИЗВОДСТВЕННАЯ КОМПАНИЯ ""НИКА""",2312159054,231201001,166,КГ,Пшеница 3-4 класса мягкая,01.11.12.141,Зерно яровой мягкой пшеницы,1798600.0,10.58,170000.0,http://clearspending.ru/contract/1235603754315000044
1380105187715000135,2015-07-07 00:00:00,492807.0,44,38,"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ИСПРАВИТЕЛЬНАЯ КОЛОНИЯ № 15 ГЛАВНОГО УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПО ИРКУТСКОЙ ОБЛАСТИ""",3801051877,380101001,ИП Мункоев Валерий Матвеевич,850100020607,,166,КГ,зерно пшеницы,01.11.12.141,Зерно яровой мягкой пшеницы,492807.0,7.57,65100.0,http://clearspending.ru/contract/1380105187715000135
1560502050915000023,2015-07-23 00:00:00,205800.0,44,56,"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""КОЛОНИЯ-ПОСЕЛЕНИЕ № 15  УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПО ОРЕНБУРГСКОЙ ОБЛАСТИ""",5605020509,563201001,"Общество с ограниченной ответственностью ""МакКом""",5606005045,560601001,168,Т,Поставка пшеницы продовольственной 3 класса мягких сортов,01.11.12.141,Зерно яровой мягкой пшеницы,205800.0,14700.0,14.0,http://clearspending.ru/contract/1560502050915000023
3270480083215000006,2015-07-09 00:00:00,3269.76,44,27,МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ОРГАНИЗАЦИЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 5 Г.СОВЕТСКАЯ ГАВАНЬ,2704800832,270401001,Индивидуальный предприниматель Мезенцева Марина Владимировна,2704126527,240401001,166,КГ,Пшено,01.11.12.141,Зерно яровой мягкой пшеницы,33.0,33.0,,http://clearspending.ru/contract/3270480083215000006
1594600039715000035,2015-07-17 00:00:00,2900000.0,44,59,"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""КОЛОНИЯ-ПОСЕЛЕНИЕ № 39 ГЛАВНОГО УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПО ПЕРМСКОМУ КРАЮ""",5946000397,594701001,Общество с ограниченной ответственностью Мясной удар,1831122433,592001001,168,Т,пшеница продовольственная 3 класс,01.11.12.141,Зерно яровой мягкой пшеницы,2900000.0,12500.0,232.0,http://clearspending.ru/contract/1594600039715000035
1594600039715000037,2015-07-24 00:00:00,2871000.0,44,59,"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""КОЛОНИЯ-ПОСЕЛЕНИЕ № 39 ГЛАВНОГО УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПО ПЕРМСКОМУ КРАЮ""",5946000397,594701001,ООО Мясной удар,1831122433,592001001,168,Т,Пшеница продовольственная 3 класс,01.11.12.141,Зерно яровой мягкой пшеницы,2871000.0,232.0,12375.0,http://clearspending.ru/contract/1594600039715000037
1560701301715000097,2015-07-09 00:00:00,1002024.0,44,56,"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ИСПРАВИТЕЛЬНАЯ КОЛОНИЯ № 5 УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПО ОРЕНБУРГСКОЙ ОБЛАСТИ""",5607013017,560701001,Общество с ограниченной ответственностью Эльба,5610134357,561001001,168,Т,пшеница продовольственная 3 класса мягких сортов,01.11.12.141,Зерно яровой мягкой пшеницы,1002024.0,12525.3,80.0,http://clearspending.ru/contract/1560701301715000097
1560701300015000090,2015-07-13 00:00:00,929518.5,44,56,"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ИСПРАВИТЕЛЬНАЯ КОЛОНИЯ № 3 УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПО ОРЕНБУРГСКОЙ ОБЛАСТИ""",5607013000,560701001,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЕВРОТОРГ""",5609095086,561201001,168,Т,Поставка пшеницы 3 класса мягких сортов,01.11.12.141,Зерно яровой мягкой пшеницы,929518.5,12393.58,75.0,http://clearspending.ru/contract/1560701300015000090
1222201315615000030,2015-04-29 00:00:00,594112.0,44,22,"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ИСПРАВИТЕЛЬНАЯ КОЛОНИЯ №3 УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПО АЛТАЙСКОМУ КРАЮ""",2222013156,222201001,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛТАЙСКАЯ ЗЕРНОВАЯ КОМПАНИЯ""",2222830662,222201001,166,КГ,Пшеница 5 класса,01.11.12.141,Зерно яровой мягкой пшеницы,120000.0,12.0,10000.0,http://clearspending.ru/contract/1222201315615000030
2100400357215000232,2015-07-01 00:00:00,89598.56,44,10,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ КАРЕЛИЯ  "" МЕЖРАЙОННАЯ БОЛЬНИЦА № 1""",1004003572,100401001,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РАДУГА-7""",1001227380,100101001,166,КГ,крупа пшеничная,01.11.12.141,Зерно яровой мягкой пшеницы,5290.0,23.0,230.0,http://clearspending.ru/contract/2100400357215000232
1543811065515000060,2015-07-13 00:00:00,1050000.0,44,54,"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ИСПРАВИТЕЛЬНАЯ КОЛОНИЯ № 14 ГЛАВНОГО УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПО НОВОСИБИРСКОЙ ОБЛАСТИ""",5438110655,543801001,"Крестьянско-фермерское хозяйство ""Романтика""",5438101474,543801001,168,Т,"Зерно пшеницы ГОСТ Р 52554-2006, 5 класса",01.11.12.141,Зерно яровой мягкой пшеницы,1050000.0,10500.0,100.0,http://clearspending.ru/contract/1543811065515000060
2615403591015000010,2015-02-09 00:00:00,139363.95,44,61,"государственное казенное оздоровительное образовательное учреждение Ростовской области санаторного типа для детей, нуждающихся в длительном лечении, санаторная школа-интернат № 18 г. Таганрога",6154035910,615401001,ИП Сайдаметов Владислав Владимирович,612300129001,,166,КГ,"Пшеничная крупа св.ш., №2, №3, в ассортименте,  сухая, среднего помола, упругая,  светло-коричневого оттенка цвета. Фасовка 0,800. ГОСТ 276-60",01.11.12.141,Зерно яровой мягкой пшеницы,30.0,30.0,,http://clearspending.ru/contract/2615403591015000010
1210100346715000031,2015-07-13 00:00:00,120750.0,44,21,"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""КОЛОНИЯ-ПОСЕЛЕНИЕ № 8 УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПО ЧУВАШСКОЙ РЕСПУБЛИКЕ - ЧУВАШИИ""",2101003467,210101001,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РОССЫ - ПОРЕЧЬЕ""",2113003782,211301001,796,ШТ,пшеница продовольственная,01.11.12.141,Зерно яровой мягкой пшеницы,120750.0,11.5,10500.0,http://clearspending.ru/contract/1210100346715000031
1362701379815000048,2015-07-02 00:00:00,2200000.0,44,36,"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ИСПРАВИТЕЛЬНАЯ КОЛОНИЯ №8 УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПО ВОРОНЕЖСКОЙ ОБЛАСТИ""",3627013798,362701001,ИП Кравцов Константин Геннадьевич,362700131915,,168,Т,пшеница продовольственная мягких сортов не ниже 3 класса урожая 2014 года,01.11.12.141,Зерно яровой мягкой пшеницы,2200000.0,11000.0,200.0,http://clearspending.ru/contract/1362701379815000048
1720309609015000032,2015-04-09 00:00:00,9720000.0,44,72,"федеральное казенное учреждение ""Исправительная колония № 2 Управления Федеральной службы исполнения наказаний по Тюменской области""",7203096090,720301001,ИП Плетнев Евгений Юрьевич,771619652159,,166,КГ,Пшеница мягкая продовольственная 3 класса  ГОСТ Р 52554-2006,01.11.12.141,Зерно яровой мягкой пшеницы,6615000.0,13.5,490000.0,http://clearspending.ru/contract/1720309609015000032
1720309609015000071,2015-06-08 00:00:00,1552500.0,44,72,"федеральное казенное учреждение ""Исправительная колония № 2 Управления Федеральной службы исполнения наказаний по Тюменской области""",7203096090,720301001,ИП Плетнев Евгений Юрьевич,771619652159,,166,КГ,Пшеница мягкая продовольственная 3 класса  ГОСТ Р 52554-2006,01.11.12.141,Зерно яровой мягкой пшеницы,1552500.0,13.5,115000.0,http://clearspending.ru/contract/1720309609015000071
1026601453015000044,2015-07-07 00:00:00,1703500.0,44,02,"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ИСПРАВИТЕЛЬНАЯ КОЛОНИЯ № 2 УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПО РЕСПУБЛИКЕ БАШКОРТОСТАН""",0266014530,026601001,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТОРГОВЫЙ ДОМ ""ДАВЛЕКАНОВСКИЙ""",0259013381,025901001,168,Т,"Пшеница мягкая, 3 класса, урожай 2014, россыпь
ГОСТ Р 52554-2006",01.11.12.141,Зерно яровой мягкой пшеницы,645000.0,12900.0,50.0,http://clearspending.ru/contract/1026601453015000044
1026601453015000050,2015-08-18 00:00:00,2580000.0,44,02,"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ИСПРАВИТЕЛЬНАЯ КОЛОНИЯ № 2 УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПО РЕСПУБЛИКЕ БАШКОРТОСТАН""",0266014530,026601001,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТОРГОВЫЙ ДОМ ""ДАВЛЕКАНОВСКИЙ""",0259013381,025901001,168,Т,"Пшеница мягкая, 3 класса, урожай 2014, россыпь, в соответствии с ГОСТ Р 52554-2006.",01.11.12.141,Зерно яровой мягкой пшеницы,2580000.0,12900.0,200.0,http://clearspending.ru/contract/1026601453015000050
1753000805415000039,2015-08-18 00:00:00,56000.0,44,75,"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ИСПРАВИТЕЛЬНАЯ КОЛОНИЯ № 10 УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПО ЗАБАЙКАЛЬСКОМУ КРАЮ""",7530008054,753001001,Забайкальский аграрный институт - филиал ФГБОУ ВО Иркутский государственный аграрный университет имени А.А. Ежевского,3811024304,753702001,168,Т,"зерно-пшеницы ""Тритикале""",01.11.12.141,Зерно яровой мягкой пшеницы,56000.0,7000.0,8.0,http://clearspending.ru/contract/1753000805415000039
1720309609015000126,2015-08-31 00:00:00,161730.0,44,72,"федеральное казенное учреждение ""Исправительная колония № 2 Управления Федеральной службы исполнения наказаний по Тюменской области""",7203096090,720301001,"Общество с ограниченной ответственностью ""Тюменский Аграрный фонд""",7203289831,720301001,168,Т,Пшеница мягкая 3 класса  ГОСТ Р 52554-2006,01.11.12.141,Зерно яровой мягкой пшеницы,161730.0,13500.0,11.98,http://clearspending.ru/contract/1720309609015000126
1380105187715000151,2015-08-10 00:00:00,3870000.0,44,38,"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ИСПРАВИТЕЛЬНАЯ КОЛОНИЯ № 15 ГЛАВНОГО УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПО ИРКУТСКОЙ ОБЛАСТИ""",3801051877,380101001,"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ КООПЕРАТИВ ""НИВА""",8503004038,850301001,166,КГ,зерно пшеницы,01.11.12.141,Зерно яровой мягкой пшеницы,3870000.0,12.0,322500.0,http://clearspending.ru/contract/1380105187715000151
1380105187715000152,2015-08-10 00:00:00,3600000.0,44,38,"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ИСПРАВИТЕЛЬНАЯ КОЛОНИЯ № 15 ГЛАВНОГО УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПО ИРКУТСКОЙ ОБЛАСТИ""",3801051877,380101001,"СЕЛЬСКОХОЗЯЙСТВЕННЫЙ КООПЕРАТИВ ""НИВА""",8503004038,850301001,166,КГ,зерно пшеницы,01.11.12.141,Зерно яровой мягкой пшеницы,3600000.0,12.0,300000.0,http://clearspending.ru/contract/1380105187715000152
1312600775415000055,2015-08-31 00:00:00,24000.0,44,31,"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ИСПРАВИТЕЛЬНАЯ КОЛОНИЯ № 6 УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПО БЕЛГОРОДСКОЙ ОБЛАСТИ""",3126007754,312601001,ИП Гладун Александр Иванович,312600004904,,166,КГ,Поставка пщеницы для корма птица,01.11.12.141,Зерно яровой мягкой пшеницы,24000.0,8.0,3000.0,http://clearspending.ru/contract/1312600775415000055
1312600775415000056,2015-08-31 00:00:00,24000.0,44,31,"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ИСПРАВИТЕЛЬНАЯ КОЛОНИЯ № 6 УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПО БЕЛГОРОДСКОЙ ОБЛАСТИ""",3126007754,312601001,Гладун Александр Иванович,312600004904,,166,КГ,Пшеница для корма птицы,01.11.12.141,Зерно яровой мягкой пшеницы,24000.0,8.0,3000.0,http://clearspending.ru/contract/1312600775415000056
1583401729715000022,2015-08-24 00:00:00,120000.0,44,58,"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ИСПРАВИТЕЛЬНАЯ КОЛОНИЯ № 8 УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПО ПЕНЗЕНСКОЙ ОБЛАСТИ""",5834017297,583401001,ИП ИП глава крестьянского (фермерского) хозяйства Долгов Александр Николаевич,580900961001,,166,КГ,Пшеница продовольственная,01.11.12.141,Зерно яровой мягкой пшеницы,120000.0,12.0,10000.0,http://clearspending.ru/contract/1583401729715000022
1235603754315000053,2015-08-05 00:00:00,362026.44,44,23,"федеральное казенное учреждение ""Исправительная колония № 2 Управления Федеральной службы исполнения наказаний по Краснодарскому краю""",2356037543,235601001,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТОРГОВАЯ КОМПАНИЯ ""ЮГ""",2311185598,230801001,166,КГ,Пшеница продовольственная 4-го класса.,01.11.12.141,Зерно яровой мягкой пшеницы,362026.44,10.58,34218.0,http://clearspending.ru/contract/1235603754315000053
1552801021415000058,2015-07-06 00:00:00,29532000.0,44,55,"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""КОЛОНИЯ-ПОСЕЛЕНИЕ № 13 УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПО ОМСКОЙ ОБЛАСТИ""",5528010214,550601001,"""АлтайСервис""",2222785353,222201001,166,КГ,Пшеница 3 класса,01.11.12.141,Зерно яровой мягкой пшеницы,29532000.0,13.8,2140000.0,http://clearspending.ru/contract/1552801021415000058
1720309609015000114,2015-08-17 00:00:00,1620000.0,44,72,"федеральное казенное учреждение ""Исправительная колония № 2 Управления Федеральной службы исполнения наказаний по Тюменской области""",7203096090,720301001,"Общество с ограниченной ответственностью ""Тюменский Аграрный фонд""",7203289831,720301001,168,Т,Пшеница мягкая 3 класса  ГОСТ Р 52554-2006,01.11.12.141,Зерно яровой мягкой пшеницы,1620000.0,13500.0,120.0,http://clearspending.ru/contract/1720309609015000114
1026601453015000065,2015-09-28 00:00:00,3720000.0,44,02,"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ИСПРАВИТЕЛЬНАЯ КОЛОНИЯ № 2 УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПО РЕСПУБЛИКЕ БАШКОРТОСТАН""",0266014530,026601001,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АГРОМАРКЕТ""",0259011867,025901001,168,Т,"Пшеница мягкая, 3 класса, урожай 2014, россыпь, в соответствии с ГОСТ Р 52554-2006",01.11.12.141,Зерно яровой мягкой пшеницы,3720000.0,12400.0,300.0,http://clearspending.ru/contract/1026601453015000065
1032310906915000099,2015-08-28 00:00:00,3900000.0,44,03,"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ИСПРАВИТЕЛЬНАЯ КОЛОНИЯ № 2 УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПО РЕСПУБЛИКЕ БУРЯТИЯ""",0323109069,032301001,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОДОВОЛЬСТВЕННАЯ ПЕРЕРАБАТЫВАЮЩАЯ КОМПАНИЯ""",0323387387,032301001,166,КГ,Пшеница мягкая продовольственная яровая краснозерная 3 класса,01.11.12.141,Зерно яровой мягкой пшеницы,3900000.0,13.0,300000.0,http://clearspending.ru/contract/1032310906915000099
1380105187715000184,2015-09-28 00:00:00,490600.0,44,38,"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ИСПРАВИТЕЛЬНАЯ КОЛОНИЯ № 15 ГЛАВНОГО УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПО ИРКУТСКОЙ ОБЛАСТИ""",3801051877,380101001,"Общество с ограниченной ответственностью ""Сибирская компания""",3810327056,381001001,166,КГ,зерно пшеницы,01.11.12.141,Зерно яровой мягкой пшеницы,490600.0,8.92,55000.0,http://clearspending.ru/contract/1380105187715000184
1583401729715000023,2015-09-08 00:00:00,480000.0,44,58,"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ИСПРАВИТЕЛЬНАЯ КОЛОНИЯ № 8 УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПО ПЕНЗЕНСКОЙ ОБЛАСТИ""",5834017297,583401001,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АГРОСЕРВИС""",5823007145,582301001,166,КГ,Пшеница продовольственная,01.11.12.141,Зерно яровой мягкой пшеницы,480000.0,12.0,40000.0,http://clearspending.ru/contract/1583401729715000023
